-420.32507,-406.2118,-400.26376,-404.47086,-416.1202,-421.64203,-407.48444,-395.46753,-384.32434,-375.6,-374.289,-368.88373,-367.56137,-382.49323,-393.64502,-400.35773,-412.771,-425.18686,-430.66373,-445.57565,-458.87238,-455.92853,-455.32147,-459.75864,-470.4814,-483.75018,-492.2933,-503.9603,-518.14844,-530.97363,-543.9571,-542.60394,-532.8819,-501.5758,-457.46262,-428.05966,-407.3718,-385.74158,-372.18823,-368.90656,-372.62003,-390.24997,-406.46045,-412.41415
-415.12354,-427.84525,-447.58893,-410.024,-369.98654,-359.69345,-371.0334,-380.09485,-359.58493,-351.08804,-377.9156,-422.81036,-409.04453,-378.78955,-362.54987,-377.1095,-410.53183,-456.637,-482.6105,-435.68423,-414.5472,-410.53857,-377.02774,-365.6291,-367.09604,-369.70764,-377.44315,-384.52188,-366.14474,-335.52237,-336.16248,-360.5435,-393.6744,-429.66483,-465.5906,-489.62695,-510.12476,-506.49036,-508.48312,-444.50662,-353.5075,-334.90146,-324.09488,-317.11258
-294.1279,-291.48666,-298.56915,-308.88342,-330.0939,-345.37805,-364.71283,-387.16486,-397.08163,-407.29202,-416.63504,-419.79614,-425.3972,-434.9951,-440.48914,-448.37418,-445.62555,-445.53748,-453.3323,-452.83585,-453.7701,-457.6096,-466.3667,-481.4437,-490.34448,-501.0393,-503.15887,-505.05084,-505.39127,-493.59085,-483.29007,-478.47733,-477.04834,-489.36136,-515.8084,-532.80994,-538.48004,-539.9947,-544.13354,-551.722,-561.68646,-561.66675,-557.56213,-550.9343
-318.1803,-315.81058,-318.91263,-317.82828,-323.9985,-333.6471,-341.44647,-348.96445,-359.35718,-376.17917,-392.53583,-399.28497,-409.79883,-419.3441,-422.8658,-427.42242,-441.98218,-442.52057,-449.1304,-453.85028,-455.39023,-467.86023,-491.51392,-510.5856,-506.17493,-484.87546,-467.9948,-465.96085,-445.01495,-402.4899,-380.48938,-373.08044,-373.9779,-374.3016,-365.19617,-365.08426,-371.39264,-381.80765,-395.90897,-400.15884,-413.04684,-427.76428,-434.96933,-441.58847
-536.4111,-531.6205,-532.3853,-530.8046,-536.2805,-532.85425,-482.7807,-450.05206,-439.99814,-433.34598,-436.83908,-445.80112,-451.15115,-457.4375,-470.68323,-493.66205,-512.98004,-523.65936,-524.8112,-512.1458,-519.85925,-542.52014,-531.98975,-497.53705,-473.7958,-476.85794,-479.51645,-488.1401,-480.8346,-442.47043,-448.9272,-477.34988,-485.7519,-511.67038,-514.8654,-505.24734,-517.26526,-522.7278,-502.47998,-474.5051,-451.0895,-425.28937,-397.81042,-399.70816
-522.16034,-494.08865,-503.88422,-527.3298,-527.79614,-527.2231,-534.1911,-532.48517,-518.8965,-520.22766,-531.2863,-536.5625,-545.1005,-549.7257,-552.5103,-554.46686,-552.30554,-557.6826,-560.3165,-560.0625,-564.3021,-566.5371,-561.3081,-561.54517,-557.14685,-552.4527,-556.40436,-558.8323,-566.7255,-573.144,-571.41895,-568.20575,-570.2778,-573.31006,-569.22943,-566.6488,-566.9612,-569.937,-563.60944,-565.59985,-564.5023,-560.16113,-559.83167,-566.76654
-570.9049,-569.53284,-571.52045,-574.4931,-563.89264,-552.4314,-561.58673,-566.8101,-564.30444,-572.4205,-578.7943,-585.9719,-586.9178,-580.73334,-580.71,-582.38635,-579.6415,-580.77075,-578.15894,-578.60394,-571.9142,-571.8868,-569.41895,-571.05054,-572.42194,-575.2266,-576.9028,-577.0107,-575.6289,-576.497,-580.96893,-580.1908,-578.9835,-580.4062,-580.5481,-577.87415,-577.90955,-577.645,-577.1004,-580.2638,-579.9652,-577.739,-580.7553,-588.9738
-452.44934,-438.5632,-430.16898,-420.3015,-414.0635,-415.29874,-414.61816,-415.45377,-429.56067,-436.71887,-436.90488,-432.9659,-431.36237,-406.1454,-349.4034,-327.71204,-326.88492,-325.7875,-343.543,-365.9303,-378.98453,-391.64597,-402.77844,-403.7218,-351.01508,-319.97708,-323.67563,-341.08932,-347.9647,-343.39664,-361.19864,-402.02765,-417.80432,-423.10767,-429.9337,-405.89767,-339.06558,-298.55573,-288.80304,-292.86456,-295.57928,-293.14285,-295.93945,-312.75226
-522.65607,-514.6326,-511.48947,-513.09106,-520.0004,-527.5118,-527.0414,-519.1367,-516.5866,-515.2853,-512.39026,-509.19464,-511.2531,-517.2603,-522.2228,-522.00146,-528.4744,-539.5598,-549.09326,-554.6656,-565.4564,-567.6981,-568.14795,-562.864,-559.528,-565.38513,-566.4957,-568.6712,-573.23346,-572.7368,-574.33386,-577.4577,-575.8401,-572.3296,-573.1781,-578.1394,-568.9845,-413.26712,-336.30243,-324.00455,-331.88666,-355.20062,-371.9449,-375.07242
-340.3303,-334.32874,-345.1507,-372.2667,-403.76685,-422.98563,-440.89963,-437.08945,-389.28226,-361.36096,-370.0019,-390.4657,-405.91977,-421.38333,-439.77484,-455.93362,-465.8826,-474.81702,-481.59995,-475.3959,-479.72058,-496.63712,-509.27686,-517.86096,-525.7174,-539.0655,-527.6908,-520.0406,-526.1168,-529.5207,-532.03595,-540.7905,-547.9071,-548.9092,-551.07477,-550.64636,-544.1042,-542.9354,-539.6623,-536.2245,-535.3032,-528.41376,-516.93243,-514.7535
-336.33612,-336.26035,-358.26965,-381.1909,-389.58466,-405.3046,-425.39633,-408.82217,-314.2575,-262.9951,-251.09843,-242.92644,-237.9783,-234.4614,-243.72685,-265.14297,-294.52075,-305.61224,-299.88126,-304.04694,-303.11703,-298.35605,-310.4589,-338.70538,-349.4925,-371.58383,-387.7455,-401.29712,-412.1047,-415.57306,-395.96317,-405.43588,-438.71375,-458.36218,-491.03516,-502.50372,-495.9385,-494.67673,-485.91846,-500.53372,-516.48334,-550.4882,-560.93823,-568.3024
-542.31024,-532.1293,-531.51666,-537.31244,-539.63135,-544.7124,-549.6146,-549.6187,-552.43494,-563.462,-571.70325,-573.27466,-571.68414,-570.6753,-578.4161,-580.2556,-569.71893,-559.93756,-553.7957,-558.2669,-571.11273,-577.0352,-577.79987,-572.82776,-567.60547,-563.4274,-564.0388,-557.3336,-437.2562,-384.58835,-386.17688,-385.78876,-360.30698,-330.7657,-324.13858,-320.6653,-316.24982,-313.4679,-306.97412,-313.18347,-341.91165,-381.3944,-424.6895,-458.09375
-443.222,-452.73434,-470.67108,-473.99554,-461.472,-459.51022,-477.6411,-489.8098,-503.2187,-517.2051,-534.7316,-547.6749,-554.2001,-558.51294,-558.7507,-555.72064,-558.0164,-508.761,-487.02722,-508.84442,-537.37317,-548.8367,-536.7541,-522.8486,-518.1276,-508.8506,-496.43314,-498.4212,-501.47043,-500.9516,-498.00818,-501.19144,-494.63538,-485.0949,-498.34473,-507.37427,-531.28955,-552.61694,-558.8952,-564.779,-567.2035,-566.1022,-555.56964,-553.02655
-363.53387,-354.66675,-351.99887,-381.8871,-423.16544,-460.17554,-492.96512,-516.66534,-515.99677,-425.50906,-383.412,-394.07425,-423.00107,-453.47174,-480.58884,-508.7669,-530.2353,-543.7902,-556.7944,-563.6672,-566.388,-551.2498,-473.64008,-434.62854,-474.19528,-516.8559,-532.4799,-547.65924,-562.5319,-567.0581,-570.284,-569.4475,-569.59753,-576.52423,-575.4545,-570.0335,-572.4586,-574.2216,-516.0211,-325.59177,-262.66995,-249.88261,-247.4552,-256.77
-375.74265,-377.4893,-395.08792,-402.8937,-398.92276,-402.2405,-420.5504,-444.7264,-456.4774,-447.91693,-447.57965,-452.5636,-399.8127,-350.56253,-342.07312,-356.14285,-381.3276,-369.34814,-361.2896,-373.04214,-415.36182,-460.1739,-391.8622,-341.41333,-344.7509,-357.38055,-372.15,-381.098,-391.311,-402.00647,-416.43945,-432.37753,-445.53018,-471.49536,-486.0147,-498.61636,-517.5911,-528.9555,-504.45883,-508.3793,-538.8789,-553.46954,-562.0091,-575.06085
-368.20963,-369.0178,-385.42355,-401.75247,-404.89218,-378.8308,-367.7346,-375.36243,-378.43048,-380.2402,-396.6171,-420.07468,-433.79245,-436.7887,-443.6696,-449.7072,-457.33728,-463.28433,-473.9641,-462.17883,-426.68912,-411.01038,-415.72806,-429.60776,-441.29663,-465.02826,-498.31805,-511.12933,-522.77026,-535.7507,-542.3047,-550.399,-557.33014,-558.921,-562.2381,-562.47363,-552.72,-546.10126,-543.9957,-541.7884,-542.0969,-542.78937,-544.2391,-550.6913
-547.2839,-545.5173,-539.9219,-530.98706,-522.8697,-513.09467,-511.136,-511.06387,-512.1763,-516.2688,-519.06244,-512.8274,-509.0997,-515.3495,-518.2776,-520.01794,-522.4802,-529.01855,-530.7527,-535.78046,-536.708,-537.0789,-546.71375,-556.569,-555.2046,-560.8911,-568.7982,-575.6538,-573.7375,-569.5113,-566.3327,-540.793,-472.67206,-411.9754,-381.90533,-371.0268,-363.7758,-361.66187,-365.63635,-373.60495,-381.68103,-390.36316,-394.32666,-391.14514
