-399.6789,-394.2729,-351.42557,-305.9342,-308.3664,-332.98505,-368.28903,-408.5344,-425.1241,-408.41095,-356.1675,-312.39136,-308.09818,-352.9604,-397.6118,-413.4214,-409.7714,-398.94028,-352.84848,-308.81735,-275.6995,-267.89407,-279.58734,-321.93164,-353.82684,-372.0072,-400.2173,-402.34824,-297.81244,-267.8453,-278.4345,-309.0374,-357.97513,-416.54352,-437.73672,-452.2448,-400.4317,-333.73306,-331.32748,-328.30823,-320.94653,-343.5103,-359.3369,-390.3345
-426.76398,-368.21658,-339.96606,-345.08118,-375.82318,-399.54382,-410.1474,-426.16675,-426.98718,-374.0559,-360.49463,-378.3255,-365.01193,-364.00937,-374.50394,-409.53894,-454.00476,-461.38657,-472.21655,-487.17517,-494.29144,-493.85284,-492.72775,-494.25262,-493.57953,-495.6596,-475.6309,-429.87534,-407.5672,-384.89008,-369.0839,-383.13974,-421.9268,-442.0068,-335.45233,-308.16855,-350.37537,-401.67438,-428.3338,-420.35455,-416.67258,-421.40503,-430.9845,-436.33978
-449.99283,-458.89185,-457.68674,-427.08704,-413.6686,-432.27313,-454.06052,-462.5006,-450.2859,-429.26996,-415.15695,-406.8877,-396.77484,-399.7736,-419.39865,-443.7826,-468.19388,-484.2624,-489.39587,-491.80466,-492.71786,-489.0263,-474.08685,-466.38306,-465.99753,-459.82672,-461.86795,-474.26697,-484.43668,-483.88632,-451.0693,-420.29742,-395.23886,-376.25684,-371.2901,-361.2898,-342.82043,-331.6399,-329.41882,-329.15607,-323.53976,-319.91373,-337.32993,-360.18134
-343.77393,-360.04984,-379.57547,-372.03354,-369.8512,-360.5858,-365.2674,-402.1985,-441.29156,-467.90656,-477.9642,-467.78522,-434.45117,-350.91046,-295.6855,-272.7321,-275.00006,-288.69113,-302.5614,-337.91507,-374.29684,-322.56107,-239.3379,-218.31952,-232.25887,-244.24164,-258.82217,-271.38727,-317.31625,-333.05057,-284.94962,-290.54327,-329.476,-349.20538,-332.74396,-344.95245,-382.81644,-427.15793,-417.30615,-370.13766,-343.60733,-360.1319,-417.96286,-468.17685
-244.41093,-233.93079,-242.87946,-219.3275,-222.25262,-233.77985,-245.27597,-224.42375,-186.76044,-174.40434,-182.06429,-189.05092,-184.29518,-220.81958,-273.88507,-320.72522,-292.26324,-208.32481,-175.74283,-177.9314,-171.4128,-179.5537,-209.09813,-241.62726,-251.25842,-230.99707,-227.07225,-245.99586,-270.90714,-285.41547,-299.2182,-321.22678,-355.1379,-352.6333,-302.95316,-265.76154,-274.22595,-289.55786,-298.05185,-314.71945,-334.41623,-330.9033,-295.0473,-280.6415
-506.85873,-500.98703,-501.00223,-502.16885,-497.25757,-495.13962,-496.96307,-469.6262,-417.72522,-438.95184,-445.91946,-418.735,-385.62192,-361.77792,-355.9203,-376.46857,-422.08435,-444.91306,-452.8055,-460.3116,-465.39972,-469.74747,-479.82288,-493.12833,-497.35474,-498.25473,-496.73654,-489.45743,-418.2458,-406.5239,-446.44025,-430.75293,-415.51218,-411.3949,-427.83835,-452.1771,-422.32193,-354.4618,-330.6487,-372.43225,-413.66678,-394.20746,-366.40836,-357.10092
-487.3639,-483.6923,-493.9784,-499.27496,-477.84668,-445.4429,-436.86505,-443.31006,-451.90457,-456.63684,-455.77167,-457.44492,-464.1203,-466.57394,-474.22083,-475.00916,-477.7241,-478.62488,-477.31738,-485.4405,-492.9392,-499.02698,-500.73138,-483.92947,-427.2616,-389.20306,-376.64194,-372.452,-368.7876,-382.1856,-406.3408,-390.00934,-312.13544,-278.6963,-289.12747,-313.49045,-345.93835,-378.7199,-324.40906,-328.5025,-396.54822,-439.95258,-428.75043,-415.69513
-355.71463,-322.23438,-294.68152,-300.67908,-343.0514,-367.66104,-388.6768,-392.787,-380.4182,-361.62457,-351.62372,-336.72842,-289.57626,-258.66412,-240.02722,-219.70169,-221.04512,-264.9627,-307.8653,-264.66385,-222.99547,-209.66391,-210.44199,-235.2916,-269.9735,-298.39865,-282.96414,-249.4856,-244.50392,-275.55426,-308.36746,-327.212,-342.9694,-331.49243,-303.04868,-282.55942,-285.95297,-301.3449,-319.55237,-352.7359,-383.56796,-341.63718,-287.20926,-295.95303
-315.2877,-309.27716,-325.5786,-347.24875,-370.1993,-389.35126,-403.5156,-403.5721,-392.1797,-396.46057,-409.28,-388.41373,-357.17886,-362.4148,-369.9211,-383.24893,-408.4995,-447.15637,-482.09564,-477.1328,-456.95065,-435.90546,-420.73596,-414.80844,-411.88858,-405.5272,-403.32455,-403.73413,-402.21973,-402.87442,-409.52728,-417.2105,-430.50812,-436.4342,-445.14175,-457.96118,-471.58783,-480.93207,-490.05908,-497.21198,-500.10782,-488.02884,-436.3107,-410.44553
-450.25665,-453.71014,-464.08508,-467.93652,-476.35916,-483.53812,-473.4186,-441.09402,-423.77325,-422.14978,-362.19437,-331.49496,-303.77002,-277.69913,-312.8371,-341.54257,-340.60815,-329.3363,-340.61304,-371.10944,-408.76093,-438.4867,-463.2886,-474.2924,-454.2308,-425.68582,-419.07935,-406.61935,-387.69852,-342.58926,-304.01172,-318.9027,-364.31882,-312.2021,-295.27228,-333.87805,-380.01016,-390.0267,-364.76273,-360.89993,-352.6833,-353.17615,-358.93027,-372.09827
